,,,SSR,SRR,cost,shift,scale
mjjg0,16,-0.6,1.0550075029308505,73.58061138028293,0.003354590028836781,"[[0.0, -16.0], [0.0, -16.0]]","[[0.6727802451080581, 0.6724984529500214], [0.21850799304962043, 0.2184164715768105]]"
mjjg0,16,-0.3999999999999999,0.3155088377694052,73.57980659260883,0.0033546677683983137,"[[0.0, -16.0], [0.0, -16.0]]","[[0.630300699764401, 0.6300367000472717], [0.3210197327895729, 0.3208852745560964]]"
mjjg0,16,-0.19999999999999996,-0.42131563419016227,73.57879239480684,0.0033547657234031343,"[[0.0, -16.0], [0.0, -16.0]]","[[0.5723010593444532, 0.572061352617432], [0.41562690130483504, 0.4154528171186414]]"
mjjg0,16,0.0,-1.1258268633209794,73.5776680095093,0.003354874304015684,"[[0.0, -16.0], [0.0, -16.0]]","[[0.5002094674851235, 0.49999995612337067], [0.49999995612337067, 0.49979053251487626]]"
mjjg0,16,0.20000000000000018,-1.7820840511495017,73.57654347863667,0.003354982881116065,"[[0.0, -16.0], [0.0, -16.0]]","[[0.41580105843626497, 0.41562690130483515], [0.5720613526174321, 0.5718217462909152]]"
mjjg0,16,0.40000000000000013,-2.3826148837345227,73.57552889973559,0.003355080826917592,"[[0.0, -16.0], [0.0, -16.0]]","[[0.32115424736410936, 0.3210197327895727], [0.630036700047272, 0.6297728109056993]]"
mjjg0,16,0.6000000000000001,-2.9248055073189603,73.57472364098601,0.0033551585551074947,"[[0.0, -16.0], [0.0, -16.0]]","[[0.21859955287201055, 0.21850799304962043], [0.6724984529500215, 0.6722167788198564]]"
mjjg0,16,0.8,-3.408660112864238,73.57420659364985,0.0033552084587355206,"[[0.0, -16.0], [0.0, -16.0]]","[[0.1106622118978807, 0.11061586133433404], [0.6984010620467356, 0.6981085386798855]]"
mjjg0,16,1.0,-3.8354840161327863,73.57402842416224,0.0033552256541754034,"[[0.0, -16.0], [0.0, -16.0]]","[[4.331594177550738e-17, 4.329779901225138e-17], [0.7071067191356233, 0.7068105494282094]]"
mjjg0,32,-1.0,2.3226068750587237,80.0,6.297788845027013e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865477, 0.7071067811865478], [0.0, 0.0]]"
mjjg0,32,-0.8,2.1027733145295673,71.99666123774817,0.004025991384741975,"[[0.0, -32.0], [0.0, -32.0]]","[[0.6987522869567374, 0.6984010350492749], [0.11061585705835626, 0.11056025218734171]]"
mjjg0,32,-0.6,1.6805777882926012,71.99604117447822,0.004026063284369176,"[[0.0, -32.0], [0.0, -32.0]]","[[0.6728366514744072, 0.6724984269538544], [0.2185079846029538, 0.21839814403739105]]"
mjjg0,32,-0.3999999999999999,1.111685790521443,71.99507531517429,0.004026175268106179,"[[0.0, -32.0], [0.0, -32.0]]","[[0.6303535446159548, 0.6300366756925107], [0.3210197203802024, 0.3208583487593555]]"
mjjg0,32,-0.19999999999999996,0.4619286632611215,71.99385810855637,0.004026316371414832,"[[0.0, -32.0], [0.0, -32.0]]","[[0.5723490414655844, 0.5720613305037716], [0.41562688523832036, 0.4154179560670564]]"
mjjg0,32,0.0,-0.21588447433473223,71.99250862531035,0.004026472779853565,"[[0.0, -32.0], [0.0, -32.0]]","[[0.500251405396766, 0.49999993679532256], [0.4999999367953226, 0.4997485946032342]]"
mjjg0,32,0.20000000000000018,-0.8854499366162356,71.99115893236585,0.004026629182218453,"[[0.0, -32.0], [0.0, -32.0]]","[[0.41583591948785065, 0.41562688523832036], [0.5720613305037718, 0.571773764169785]]"
mjjg0,32,0.40000000000000013,-1.5243520098739103,71.9899411767624,0.004026770269619854,"[[0.0, -32.0], [0.0, -32.0]]","[[0.3211811731608508, 0.3210197203802021], [0.6300366756925109, 0.6297199660541465]]"
mjjg0,32,0.6000000000000001,-2.1199495812324094,71.98897463887906,0.004026882233692516,"[[0.0, -32.0], [0.0, -32.0]]","[[0.21861788041143027, 0.2185079846029537], [0.6724984269538548, 0.6721603724535082]]"
mjjg0,32,0.8,-2.6658364717786256,71.98835402660917,0.004026954117419054,"[[0.0, -32.0], [0.0, -32.0]]","[[0.11067148989513263, 0.11061585705835625], [0.698401035049275, 0.6980499597106835]]"
mjjg0,32,1.0,-3.159336993727093,71.98814016791883,0.004026978886564185,"[[0.0, -32.0], [0.0, -32.0]]","[[4.331957341436466e-17, 4.329779733852735e-17], [0.7071066918016357, 0.7067512402647876]]"
mjjg0,64,-1.0,2.3226068750587237,80.0,6.297788845027013e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865477, 0.7071067811865478], [0.0, 0.0]]"
mjjg0,64,-0.8,2.090072277801021,69.30231382162972,0.005490600477475,"[[0.0, -64.0], [0.0, -64.0]]","[[0.6988800868730892, 0.6984009590970763], [0.11061584502870979, 0.1105400106691167]]"
mjjg0,64,-0.6,1.6496036707952564,69.30146823312073,0.005490734230310415,"[[0.0, -64.0], [0.0, -64.0]]","[[0.6729597114906417, 0.6724983538186049], [0.2185079608398706, 0.2183581594142974]]"
mjjg0,64,-0.3999999999999999,1.0663913450577276,69.3001510342971,0.0054909425487434495,"[[0.0, -64.0], [0.0, -64.0]]","[[0.6304688345860597, 0.6300366071750425], [0.3210196854688086, 0.3207996055855153]]"
mjjg0,64,-0.19999999999999996,0.40714002335840466,69.2984909826334,0.0054912050340312065,"[[0.0, -64.0], [0.0, -64.0]]","[[0.57245372256787, 0.5720612682912123], [0.4156268400382503, 0.4153419007943669]]"
mjjg0,64,0.0,-0.2757093338010167,69.29665043044844,0.005491495986552292,"[[0.0, -64.0], [0.0, -64.0]]","[[0.5003429000350778, 0.49999988241955207], [0.49999988241955207, 0.4996570999649221]]"
mjjg0,64,0.20000000000000018,-0.9467166440631143,69.29480948816123,0.0054917869236614115,"[[0.0, -64.0], [0.0, -64.0]]","[[0.41591197476053965, 0.4156268400382503], [0.5720612682912123, 0.5716690830674985]]"
mjjg0,64,0.40000000000000013,-1.5843663334460947,69.29314841520554,0.005492049368594357,"[[0.0, -64.0], [0.0, -64.0]]","[[0.32123991633469073, 0.32101968546880844], [0.6300366071750425, 0.6296046760840409]]"
mjjg0,64,0.6000000000000001,-2.176777458820653,69.29182995399712,0.005492257637144846,"[[0.0, -64.0], [0.0, -64.0]]","[[0.21865786503452367, 0.21850796083987067], [0.6724983538186048, 0.6720373124372728]]"
mjjg0,64,0.8,-2.7181364943714916,69.29098334419147,0.0054923913496279595,"[[0.0, -64.0], [0.0, -64.0]]","[[0.11069173141335759, 0.11061584502870984], [0.6984009590970762, 0.6979221597943308]]"
mjjg0,64,1.0,-3.206218779531678,69.29069160320297,0.005492437423052798,"[[0.0, -64.0], [0.0, -64.0]]","[[4.332749644798056e-17, 4.329779262982455e-17], [0.7071066149026832, 0.706621847306402]]"
mjjg0,128,-1.0,2.3226068750587237,80.0,6.297788845027013e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865477, 0.7071067811865478], [0.0, 0.0]]"
mjjg0,128,-0.8,2.049506719589073,60.49640847076694,0.015140897792062983,"[[0.0, -128.0], [0.0, -128.0]]","[[0.6997227104070625, 0.6983998729104951], [0.11061567299365603, 0.11040655221228406]]"
mjjg0,128,-0.6,1.5805522297754542,60.49407773922459,0.0151419160749619,"[[0.0, -128.0], [0.0, -128.0]]","[[0.6737710834283586, 0.6724973079169945], [0.21850762100583712, 0.21809452869076262]]"
mjjg0,128,-0.3999999999999999,0.9799172966410995,60.49044629639266,0.015143501951377687,"[[0.0, -128.0], [0.0, -128.0]]","[[0.6312289762576242, 0.6300356273119716], [0.32101918620363695, 0.32041229405863186]]"
mjjg0,128,-0.19999999999999996,0.31267084019696073,60.485868252020666,0.015145500035795668,"[[0.0, -128.0], [0.0, -128.0]]","[[0.5731439167625629, 0.572060378594162], [0.4156261936355062, 0.4148404453593401]]"
mjjg0,128,0.0,-0.3715041386380764,60.48079063167183,0.01514771462142208,"[[0.0, -128.0], [0.0, -128.0]]","[[0.5009461518812025, 0.4999991047958163], [0.4999991047958162, 0.4990538481187974]]"
mjjg0,128,0.20000000000000018,-1.0396789664265378,60.475710041301944,0.015149928883326749,"[[0.0, -128.0], [0.0, -128.0]]","[[0.4164134301955665, 0.4156261936355062], [0.572060378594162, 0.5709788888728056]]"
mjjg0,128,0.40000000000000013,-1.6721605284803711,60.471124221306255,0.015151926120222479,"[[0.0, -128.0], [0.0, -128.0]]","[[0.321627227861574, 0.32101918620363673], [0.6300356273119718, 0.6288445344124762]]"
mjjg0,128,0.6000000000000001,-2.2582390483363475,60.46748316724766,0.015153510949048543,"[[0.0, -128.0], [0.0, -128.0]]","[[0.21892149575805844, 0.21850762100583712], [0.6724973079169945, 0.6712259404995561]]"
mjjg0,128,0.8,-2.7927943202775998,60.46514466004088,0.015154528384428148,"[[0.0, -128.0], [0.0, -128.0]]","[[0.11082518987019024, 0.11061567299365611], [0.6983998729104951, 0.6970795362603578]]"
mjjg0,128,1.0,-3.2739812876070857,60.464338719121244,0.015154878952943401,"[[0.0, -128.0], [0.0, -128.0]]","[[4.3379735406939254e-17, 4.3297725291026207e-17], [0.7071055151766498, 0.7057687203640859]]"
mjjg0,256,-1.0,2.3226068750587237,80.0,6.297788845027013e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865477, 0.7071067811865478], [0.0, 0.0]]"
mjjg0,256,-0.8,2.172280320076279,53.70335853236191,0.033132535888716216,"[[0.0, -256.0], [0.0, -256.0]]","[[0.7012963177481555, 0.6983951223505864], [0.11061492057888365, 0.11015731729427443]]"
mjjg0,256,-0.6,1.8067674316816968,53.69826267438348,0.03313742245167192,"[[0.0, -256.0], [0.0, -256.0]]","[[0.6752863281207631, 0.672492733547964], [0.2185061347032413, 0.2176021958455881]]"
mjjg0,256,-0.3999999999999999,1.2755440486245138,53.69031975921469,0.033145032017008726,"[[0.0, -256.0], [0.0, -256.0]]","[[0.6326485479482041, 0.6300313417699661], [0.32101700261092025, 0.31968898615489966]]"
mjjg0,256,-0.19999999999999996,0.6454300488488851,53.680300785131664,0.03315461814179338,"[[0.0, -256.0], [0.0, -256.0]]","[[0.5744328608850081, 0.5720564874034486], [0.4156233665199683, 0.4139039726381615]]"
mjjg0,256,0.0,-0.026568862750486828,53.669181169673934,0.033165241204887834,"[[0.0, -256.0], [0.0, -256.0]]","[[0.5020727303534577, 0.4999957037704242], [0.4999957037704244, 0.4979272696465425]]"
mjjg0,256,0.20000000000000018,-0.6996174990469028,53.65804730082751,0.03317586086643632,"[[0.0, -256.0], [0.0, -256.0]]","[[0.4173499029167453, 0.4156233665199681], [0.5720564874034486, 0.5696899447503608]]"
mjjg0,256,0.40000000000000013,-1.3477000668286432,53.6479910106172,0.0331854380858322,"[[0.0, -256.0], [0.0, -256.0]]","[[0.3223505357653064, 0.32101700261092014], [0.6300313417699663, 0.6274249627218966]]"
mjjg0,256,0.6000000000000001,-1.9556966263204716,53.64000196962336,0.03319303664349928,"[[0.0, -256.0], [0.0, -256.0]]","[[0.21941382860323305, 0.2185061347032413], [0.672492733547964, 0.6697106958071519]]"
mjjg0,256,0.8,-2.515624811561506,53.634868794622854,0.03319791430104734,"[[0.0, -256.0], [0.0, -256.0]]","[[0.11107442478819986, 0.11061492057888375], [0.6983951223505869, 0.695505928919265]]"
mjjg0,256,1.0,-3.0238573457442692,53.63309931606242,0.03319959486128973,"[[0.0, -256.0], [0.0, -256.0]]","[[4.347729215202663e-17, 4.3297430777172646e-17], [0.7071007054004145, 0.7041754978095455]]"
mjjg0,512,-1.0,2.3226068750587237,80.0,6.297788845027013e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865477, 0.7071067811865478], [0.0, 0.0]]"
mjjg0,512,-0.8,2.116881817978771,49.07696308455488,0.05651442109053791,"[[0.0, -512.0], [0.0, -512.0]]","[[0.7033465889285143, 0.6983836133843911], [0.11061309773771412, 0.1098325862408598]]"
mjjg0,512,-0.6,1.7619372417719517,49.06828077868903,0.05652867802956217,"[[0.0, -512.0], [0.0, -512.0]]","[[0.6772605579320385, 0.6724816514314235], [0.21850253390530136, 0.2169607296950144]]"
mjjg0,512,-0.3999999999999999,1.2668351475326567,49.054740605377354,0.05655087657385082,"[[0.0, -512.0], [0.0, -512.0]]","[[0.6344981243003502, 0.6300209593815697], [0.32101171251980565, 0.3187465799326981]]"
mjjg0,512,-0.19999999999999996,0.6757033501035742,49.03764906408557,0.0565788359697175,"[[0.0, -512.0], [0.0, -512.0]]","[[0.5761122410698423, 0.5720470603920552], [0.415616517395279, 0.4126838315131896]]"
mjjg0,512,0.0,0.03684093490755279,49.01866368414033,0.05660981306084457,"[[0.0, -512.0], [0.0, -512.0]]","[[0.5035405624572865, 0.4999874642603413], [0.4999874642603413, 0.4964594375427134]]"
mjjg0,512,0.20000000000000018,-0.6131761865680235,48.99963671654624,0.05664077321046458,"[[0.0, -512.0], [0.0, -512.0]]","[[0.41857004404171694, 0.415616517395279], [0.5720470603920554, 0.5680105645655265]]"
mjjg0,512,0.40000000000000013,-1.2493082930484694,48.98243629501749,0.05666868825283688,"[[0.0, -512.0], [0.0, -512.0]]","[[0.32329294198750774, 0.3210117125198054], [0.6300209593815697, 0.6255753863697504]]"
mjjg0,512,0.6000000000000001,-1.8555488010529053,48.96876153361761,0.05669083197306027,"[[0.0, -512.0], [0.0, -512.0]]","[[0.22005529475380667, 0.21850253390530136], [0.6724816514314236, 0.6677364659958759]]"
mjjg0,512,0.8,-2.422200041650874,48.9599703398854,0.05670504455839013,"[[0.0, -512.0], [0.0, -512.0]]","[[0.11139915584161449, 0.11061309773771417], [0.6983836133843913, 0.6934556577389059]]"
mjjg0,512,1.0,-2.943555400036011,48.95693901846975,0.05670994105639617,"[[0.0, -512.0], [0.0, -512.0]]","[[4.360439996201139e-17, 4.3296717271806966e-17], [0.7070890529735078, 0.7020996697410238]]"
mjln0,0,-1.0,2.322606875058727,80.0,1.5006271878373153e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865475, 0.7071067811865472], [0.0, 0.0]]"
mjln0,0,-0.8,4.179752804999576,80.0,3.886420555687917e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6984011233337103, 0.6984011233337101], [0.11061587104123713, 0.11061587104123707]]"
mjln0,0,-0.6,6.6156950184317065,80.0,2.3337970274947863e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6724985119639575, 0.672498511963957], [0.2185080122244105, 0.21850801222441044]]"
mjln0,0,-0.3999999999999999,10.092751259580607,80.0,2.8086231095898512e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6300367553350503, 0.6300367553350501], [0.32101976096010304, 0.321019760960103]]"
mjln0,0,-0.19999999999999996,16.086534118591604,80.0,2.117879342335668e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5720614028176844, 0.572061402817684], [0.4156269377774533, 0.41562693777745313]]"
mjln0,0,0.0,80.0,80.0,3.1066730481729803e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5, 0.49999999999999983], [0.49999999999999994, 0.4999999999999997]]"
mjln0,0,0.20000000000000018,16.086534118591597,80.0,2.117879342335668e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4156269377774533, 0.41562693777745313], [0.5720614028176844, 0.572061402817684]]"
mjln0,0,0.40000000000000013,10.092751259580595,80.0,2.9480704476215876e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.3210197609601029, 0.3210197609601027], [0.6300367553350503, 0.6300367553350501]]"
mjln0,0,0.6000000000000001,6.6156950184317065,80.0,2.4010295852871524e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.21850801222441055, 0.2185080122244105], [0.6724985119639575, 0.672498511963957]]"
mjln0,0,0.8,4.179752804999574,80.0,3.85159863731189e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.11061587104123718, 0.11061587104123714], [0.6984011233337103, 0.6984011233337101]]"
mjln0,0,1.0,2.3226068750587254,80.0,1.5006271878373153e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[4.329780281177467e-17, 4.329780281177465e-17], [0.7071067811865475, 0.7071067811865472]]"
mjln0,1,-1.0,2.322606875058727,80.0,1.5006271878373153e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865475, 0.7071067811865472], [0.0, 0.0]]"
mjln0,1,-0.8,3.9374997521256057,80.0,1.1237894876800397e-05,"[[0.0, -1.0], [0.0, -1.0]]","[[0.6984011344362965, 0.6984011233325077], [0.11061587104104668, 0.11061586928276032]]"
mjln0,1,-0.6,5.82852373411016,80.0,1.1237895616065514e-05,"[[0.0, -1.0], [0.0, -1.0]]","[[0.6724985226547661, 0.6724985119627993], [0.21850801222403438, 0.21850800875075652]]"
mjln0,1,-0.3999999999999999,7.916853491323782,80.0,1.1237896771375379e-05,"[[0.0, -1.0], [0.0, -1.0]]","[[0.6300367653508381, 0.6300367553339655], [0.3210197609595504, 0.32101975585680476]]"
mjln0,1,-0.19999999999999996,9.703086501093921,80.0,1.1237898227679863e-05,"[[0.0, -1.0], [0.0, -1.0]]","[[0.5720614119118294, 0.5720614028166995], [0.4156269377767377, 0.4156269311701708]]"
mjln0,1,0.0,10.034329376391401,80.0,1.1237899837985748e-05,"[[0.0, -1.0], [0.0, -1.0]]","[[0.5000000079485744, 0.49999999999913936], [0.49999999999913936, 0.49999999205142626]]"
mjln0,1,0.20000000000000018,8.596358726271834,80.0,1.123790144836407e-05,"[[0.0, -1.0], [0.0, -1.0]]","[[0.4156269443847366, 0.41562693777673776], [0.5720614028166997, 0.5720613937235401]]"
mjln0,1,0.40000000000000013,6.518143371228865,80.0,1.1237902905634109e-05,"[[0.0, -1.0], [0.0, -1.0]]","[[0.3210197660634017, 0.3210197609595502], [0.6300367553339656, 0.6300367453192636]]"
mjln0,1,0.6000000000000001,4.541040603145191,80.0,1.1237904058745466e-05,"[[0.0, -1.0], [0.0, -1.0]]","[[0.21850801569806488, 0.21850801222403438], [0.6724985119627995, 0.6724985012731496]]"
mjln0,1,0.8,2.834963205201867,80.0,1.1237904801412754e-05,"[[0.0, -1.0], [0.0, -1.0]]","[[0.11061587279971409, 0.11061587104104674], [0.6984011233325077, 0.6984011122311249]]"
mjln0,1,1.0,1.3897799263151787,80.0,1.123790505485461e-05,"[[0.0, -1.0], [0.0, -1.0]]","[[4.329780350008627e-17, 4.329780281170011e-17], [0.7071067811853301, 0.707106769945567]]"
mjln0,2,-1.0,2.322606875058727,80.0,1.5006271878373153e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865475, 0.7071067811865472], [0.0, 0.0]]"
mjln0,2,-0.8,3.4935571563394205,80.0,0.00010176899090836066,"[[0.0, -2.0], [0.0, -2.0]]","[[0.6984011925734751, 0.6984011232351227], [0.11061587102562245, 0.11061586007473569]]"
mjln0,2,-0.6,4.5941759943237646,80.0,0.00010176905162708095,"[[0.0, -2.0], [0.0, -2.0]]","[[0.672498578635727, 0.6724985118690261], [0.2185080121935656, 0.21850799056143932]]"
mjln0,2,-0.3999999999999999,5.409535342680945,80.0,0.00010176914620338622,"[[0.0, -2.0], [0.0, -2.0]]","[[0.6300368177971447, 0.6300367552461131], [0.32101976091478746, 0.32101972913407634]]"
mjln0,2,-0.19999999999999996,5.678137489793737,80.0,0.00010176926537780428,"[[0.0, -2.0], [0.0, -2.0]]","[[0.572061459532079, 0.5720614027369311], [0.4156269377187828, 0.41562689657203344]]"
mjln0,2,0.0,5.289343855488236,80.0,0.0001017693974831436,"[[0.0, -2.0], [0.0, -2.0]]","[[0.5000000495701988, 0.4999999999294192], [0.49999999992941924, 0.4999999504298011]]"
mjln0,2,0.20000000000000018,4.3992124824825005,80.0,0.0001017695295833267,"[[0.0, -2.0], [0.0, -2.0]]","[[0.41562697898287315, 0.41562693771878256], [0.5720614027369314, 0.5720613461032895]]"
mjln0,2,0.40000000000000013,3.2721582922305386,80.0,0.00010176964876150892,"[[0.0, -2.0], [0.0, -2.0]]","[[0.3210197927861296, 0.3210197609147873], [0.6300367552461134, 0.6300366928729557]]"
mjln0,2,0.6000000000000001,2.1042633208817603,80.0,0.00010176974333476358,"[[0.0, -2.0], [0.0, -2.0]]","[[0.21850803388738174, 0.21850801219356566], [0.6724985118690264, 0.6724984452921874]]"
mjln0,2,0.8,0.9946698709792365,80.0,0.0001017698040531485,"[[0.0, -2.0], [0.0, -2.0]]","[[0.1106158820077386, 0.11061587102562247], [0.698401123235123, 0.698401054093945]]"
mjln0,2,1.0,-0.018490761953873492,80.0,0.00010176982497886541,"[[0.0, -2.0], [0.0, -2.0]]","[[4.329780710433604e-17, 4.329780280566267e-17], [0.7071067810867312, 0.7071067110836999]]"
mjln0,4,-1.0,2.322606875058727,80.0,1.5006271878373153e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865475, 0.7071067811865472], [0.0, 0.0]]"
mjln0,4,-0.8,2.8470520468437632,80.0,0.00021140861293956237,"[[0.0, -4.0], [0.0, -4.0]]","[[0.6984013008489378, 0.6984011229082662], [0.11061587097385338, 0.11061584292558713]]"
mjln0,4,-0.6,3.107075948772788,80.0,0.0002114088749723445,"[[0.0, -4.0], [0.0, -4.0]]","[[0.6724986828954215, 0.6724985115542921], [0.21850801209130225, 0.2185079566854113]]"
mjln0,4,-0.3999999999999999,3.045035286654383,80.0,0.0002114092831025662,"[[0.0, -4.0], [0.0, -4.0]]","[[0.6300369154738505, 0.6300367549512514], [0.3210197607645478, 0.3210196793653089]]"
mjln0,4,-0.19999999999999996,2.6753759766020297,80.0,0.0002114097973805021,"[[0.0, -4.0], [0.0, -4.0]]","[[0.5720615482206723, 0.5720614024692023], [0.4156269375242663, 0.41562683213599877]]"
mjln0,4,0.0,2.07537044514126,80.0,0.0002114103674540708,"[[0.0, -4.0], [0.0, -4.0]]","[[0.5000001270868715, 0.49999999969541553], [0.49999999969541564, 0.49999987291312853]]"
mjln0,4,0.20000000000000018,1.3424725437690639,80.0,0.00021141093753135817,"[[0.0, -4.0], [0.0, -4.0]]","[[0.41562704341890777, 0.4156269375242664], [0.5720614024692025, 0.5720612574146964]]"
mjln0,4,0.40000000000000013,0.558823668988301,80.0,0.00021141145180313394,"[[0.0, -4.0], [0.0, -4.0]]","[[0.321019842554897, 0.3210197607645477], [0.6300367549512516, 0.6300365951962503]]"
mjln0,4,0.6000000000000001,-0.2202474259516834,80.0,0.0002114118599307592,"[[0.0, -4.0], [0.0, -4.0]]","[[0.21850806776340992, 0.2185080120913023], [0.6724985115542921, 0.6724983410324935]]"
mjln0,4,0.8,-0.9625820854515165,80.0,0.00021141212195819359,"[[0.0, -4.0], [0.0, -4.0]]","[[0.11061589915688716, 0.11061587097385343], [0.6984011229082662, 0.6984009458184828]]"
mjln0,4,1.0,-1.6516790691261511,80.0,0.00021141221225569218,"[[0.0, -4.0], [0.0, -4.0]]","[[4.3297813816939274e-17, 4.329780278539899e-17], [0.7071067807557999, 0.7071066014585702]]"
mjln0,8,-1.0,2.322606875058727,80.0,1.5006271878373153e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865475, 0.7071067811865472], [0.0, 0.0]]"
mjln0,8,-0.8,1.593058030914101,80.0,0.0002422594902407424,"[[0.0, -8.0], [0.0, -8.0]]","[[0.698401311270231, 0.6984011227750327], [0.1106158709527514, 0.1106158412750164]]"
mjln0,8,-0.6,0.7961690740096163,80.0,0.00024225983433938443,"[[0.0, -8.0], [0.0, -8.0]]","[[0.6724986929302051, 0.6724985114260005], [0.21850801204961784, 0.21850795342491225]]"
mjln0,8,-0.3999999999999999,-0.0037383922433019893,80.0,0.0002422603702807077,"[[0.0, -8.0], [0.0, -8.0]]","[[0.6300369248750349, 0.6300367548310601], [0.3210197607033074, 0.32101967457516595]]"
mjln0,8,-0.19999999999999996,-0.7695661228424362,80.0,0.00024226104560328183,"[[0.0, -8.0], [0.0, -8.0]]","[[0.5720615567567692, 0.5720614023600706], [0.4156269374449779, 0.4156268259341613]]"
mjln0,8,0.0,-1.482173824186738,80.0,0.00024226179420854836,"[[0.0, -8.0], [0.0, -8.0]]","[[0.5000001345476937, 0.49999999960003116], [0.4999999996000313, 0.49999986545230624]]"
mjln0,8,0.20000000000000018,-2.1331813353518214,80.0,0.0002422625428082723,"[[0.0, -8.0], [0.0, -8.0]]","[[0.4156270496207452, 0.4156269374449777], [0.5720614023600711, 0.5720612488785992]]"
mjln0,8,0.40000000000000013,-2.7201342023875146,80.0,0.0002422632181246771,"[[0.0, -8.0], [0.0, -8.0]]","[[0.32101984734503974, 0.32101976070330707], [0.6300367548310607, 0.6300365857950654]]"
mjln0,8,0.6000000000000001,-3.243617723970653,80.0,0.0002422637540627718,"[[0.0, -8.0], [0.0, -8.0]]","[[0.21850807102390876, 0.2185080120496178], [0.6724985114260007, 0.6724983309977094]]"
mjln0,8,0.8,-3.705631934062005,80.0,0.00024226409815276875,"[[0.0, -8.0], [0.0, -8.0]]","[[0.11061590080745787, 0.1106158709527514], [0.6984011227750331, 0.6984009353971891]]"
mjln0,8,1.0,-4.108707707264173,80.0,0.0002422642167194689,"[[0.0, -8.0], [0.0, -8.0]]","[[4.329781446301368e-17, 4.3297802777139116e-17], [0.7071067806209064, 0.7071065909073738]]"
mjln0,16,-1.0,2.322606875058727,80.0,1.5006271878373153e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865475, 0.7071067811865472], [0.0, 0.0]]"
mjln0,16,-0.8,1.8380348610114383,80.0,0.00039941108520869385,"[[0.0, -16.0], [0.0, -16.0]]","[[0.6984017244632856, 0.6984011218150846], [0.1106158708007105, 0.11061577583166579]]"
mjln0,16,-0.6,1.2012118645335441,80.0,0.0003994120205539295,"[[0.0, -16.0], [0.0, -16.0]]","[[0.672499090798572, 0.6724985105016554], [0.21850801174927986, 0.2185078241496436]]"
mjln0,16,-0.3999999999999999,0.4931319635298351,80.0,0.0003994134773791139,"[[0.0, -16.0], [0.0, -16.0]]","[[0.6300372976218748, 0.6300367539650786], [0.32101976026206763, 0.3210194846511654]]"
mjln0,16,-0.19999999999999996,-0.23023096097385076,80.0,0.0003994153130770583,"[[0.0, -16.0], [0.0, -16.0]]","[[0.5720618952038171, 0.572061401573776], [0.41562693687370106, 0.4156265800379878]]"
mjln0,16,0.0,-0.9329534005012283,80.0,0.0003994173479548444,"[[0.0, -16.0], [0.0, -16.0]]","[[0.5000004303612606, 0.49999999891278446], [0.49999999891278435, 0.4999995696387399]]"
mjln0,16,0.20000000000000018,-1.594449013054077,80.0,0.0003994193828222571,"[[0.0, -16.0], [0.0, -16.0]]","[[0.415627295516919, 0.4156269368737011], [0.572061401573776, 0.572060910431552]]"
mjln0,16,0.40000000000000013,-2.2041837160122366,80.0,0.0003994212184928249,"[[0.0, -16.0], [0.0, -16.0]]","[[0.32102003726904077, 0.32101976026206736], [0.6300367539650786, 0.6300362130482264]]"
mjln0,16,0.6000000000000001,-2.7576567019220475,80.0,0.00039942267528459617,"[[0.0, -16.0], [0.0, -16.0]]","[[0.21850820029917767, 0.21850801174927986], [0.6724985105016554, 0.6724979331293433]]"
mjln0,16,0.8,-3.2537689264712997,80.0,0.00039942361059906717,"[[0.0, -16.0], [0.0, -16.0]]","[[0.11061596625080855, 0.11061587080071056], [0.6984011218150848, 0.6984005222041352]]"
mjln0,16,1.0,-3.693220518303871,80.0,0.00039942393288349554,"[[0.0, -16.0], [0.0, -16.0]]","[[4.329784007916864e-17, 4.329780271762655e-17], [0.7071067796489924, 0.7071061725638167]]"
mjln0,32,-1.0,2.322606875058727,80.0,1.5006271878373153e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865475, 0.7071067811865472], [0.0, 0.0]]"
