,sdr,isr,sir,sar,true_angle,est_angle,est_deviation,file
167,-2.2048640927619227,-0.003923829542897169,inf,-16.108995283324944,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx307.wav
168,-2.0897836640401533,-0.05672940323404755,inf,-16.47617663944866,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
169,-2.105946860510458,-0.0566943726073894,inf,-16.49629472092196,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
170,-2.0921419302475037,-0.056612533418765744,inf,-16.472738273212745,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
171,-2.117120866404105,-0.05701774743157707,inf,-16.487441494455275,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
172,-2.2110059566165163,-0.0594866579480116,inf,-16.511479330612914,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
173,-2.1974039346126744,-0.05864171465248312,inf,-16.530516466883338,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
174,-2.173418656473377,-0.05898032301429211,inf,-16.472440096837964,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
175,-2.1049031657776225,-0.057602000386720656,inf,-16.42862861120055,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
176,-2.079532211008127,-0.05775388729957877,inf,-16.39285272725321,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
177,-2.0629689901615205,-0.057897590489380146,inf,-16.39083334550633,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
178,-2.0398754251237694,-0.05734965353158524,inf,-16.401201941720345,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
179,-2.085999631830485,-0.05984896472783276,inf,-16.367356471103317,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
180,-2.070155041795442,-0.06004372714425593,inf,-16.341094440480884,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
181,-2.04006229457771,-0.05969272579513369,inf,-16.326625138633883,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
182,-2.0906116167588458,-0.06133195410918887,inf,-16.35410410116152,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
183,-2.094062366885692,-0.061414166953039744,inf,-16.36270259366047,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
184,-2.0691306894417245,-0.06010144132825333,inf,-16.350088916816436,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
185,-2.1401891906350006,-0.06246887146059025,inf,-16.34896130198143,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
186,-2.1264720259888428,-0.06158919519379278,inf,-16.346415132017086,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
187,-2.158410662224796,-0.06252783902299773,inf,-16.360320889621626,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
188,-2.1178508281666244,-0.061269760179775694,inf,-16.346702042852602,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
189,-1.5307928232786185,-0.071828131695364,inf,-14.08310828579442,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
190,-1.5450965473431186,-0.07317365008418125,inf,-14.067382621429907,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
191,-1.5295176567185562,-0.07241010128664464,inf,-14.069828527931001,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
192,-1.547516588434289,-0.07428013305392564,inf,-14.043471445765551,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
193,-1.6245089377768078,-0.07991473577746024,inf,-14.029070814120775,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
194,-1.615863916043494,-0.07999096002401522,inf,-14.012687797998044,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
195,-1.5893249823003994,-0.07753898806087915,inf,-14.044971158037079,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
196,-1.5337595026041808,-0.07286062235396845,inf,-14.089419955245727,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
197,-1.5166410003436206,-0.06964832933539422,inf,-14.150717203659335,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
198,-1.517412993475944,-0.06726870000524425,inf,-14.226405321735275,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
199,-1.5113824259758806,-0.06538982558111935,inf,-14.280005057189346,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
200,-1.5529168796849548,-0.06477610534147277,inf,-14.352500788016025,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
201,-1.5488696947750136,-0.061494595767214506,inf,-14.433248378031413,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
202,-1.5334010942179215,-0.057763941835909695,inf,-14.502209448325038,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
203,-1.5851100394966633,-0.05862963671364089,inf,-14.531280716959795,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
204,-1.5952773194051064,-0.05823475467365432,inf,-14.559257116627467,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
205,-1.5650537555650792,-0.05910793371467105,inf,-14.514924615883496,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
206,-1.6177070219257605,-0.06277712312654504,inf,-14.490744573881395,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
207,-1.6010115689667765,-0.06356419229427072,inf,-14.460530605897537,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
208,-1.6290691545274252,-0.06511504878508634,inf,-14.455977961311632,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
209,-1.595658982478031,-0.0632401502449952,inf,-14.467542731224077,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
210,-2.1760833146791816,-0.04884985788022136,inf,-19.966891032943877,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
211,-2.183446253619654,-0.04789345796892574,inf,-20.01268740577796,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
212,-2.176277003994765,-0.04738251220924889,inf,-19.999761162604607,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
213,-2.1919264378015426,-0.046740503670720066,inf,-20.071277928297967,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
214,-2.2761879552462667,-0.04588449246267514,inf,-20.114345265496702,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
215,-2.252091679479789,-0.04452453235595084,inf,-20.160189379127047,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
216,-2.252355417600911,-0.0456754662431015,inf,-20.06164149750521,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
217,-2.205049034930509,-0.04712020236398018,inf,-19.936912931869056,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
218,-2.2019699640979544,-0.05000764163342771,inf,-19.77600792345764,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
219,-2.1998280781065183,-0.05346448979461748,inf,-19.597097165657654,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
220,-2.182405227142328,-0.055306195536460906,inf,-19.481242408824567,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
221,-2.251192565360662,-0.05814867351556057,inf,-19.33637287528065,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
222,-2.251777965678201,-0.058679669533255666,inf,-19.20333157105687,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
223,-2.2314592408044898,-0.059325510448226884,inf,-19.112477476868012,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
224,-2.281141631547084,-0.06132128275234747,inf,-19.08194546909779,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
225,-2.2847765332264087,-0.06128622340292551,inf,-19.054745964220984,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
226,-2.2570895500660892,-0.059272918120734916,inf,-19.097745575210293,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
227,-2.3302056996889404,-0.060943682818415904,inf,-19.126067637787227,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
228,-2.312252667285316,-0.058904523964103776,inf,-19.165455656707678,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
229,-2.341477922970047,-0.05930681673236727,inf,-19.17364985521623,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
230,-2.3032515560112987,-0.0579369857134877,inf,-19.15775644328435,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
231,-2.778953788489817,-0.15203967714352445,inf,-17.544722528957053,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
232,-2.789128351704493,-0.15277380245403738,inf,-17.54486750193747,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
233,-2.781701954339532,-0.15143981242761212,inf,-17.554667542070703,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
234,-2.80293991464358,-0.1522229431562964,inf,-17.563662165228568,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
235,-2.9041205611456586,-0.1560908521141253,inf,-17.560585832135327,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
236,-2.8762049478973806,-0.15403133156371765,inf,-17.560434309602698,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
237,-2.8762037605716757,-0.15422328155467363,inf,-17.56884295490274,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
238,-2.8171191894315672,-0.15292009298869488,inf,-17.56319236029697,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
239,-2.8079063203316377,-0.1546358916435225,inf,-17.543564946034756,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
240,-2.7969537128368085,-0.15926018672225137,inf,-17.498882068091802,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
241,-2.770766442878233,-0.1630283078235123,inf,-17.461348753537166,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
242,-2.8461677950594426,-0.16820647035817698,inf,-17.435877825552797,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
243,-2.8400764387877486,-0.16869254429174985,inf,-17.40216800913171,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
244,-2.8103189594601186,-0.1691587568741272,inf,-17.36983430873598,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
245,-2.8652096863629173,-0.17666067940286717,inf,-17.33880211091883,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
246,-2.8664208461369585,-0.17782304626036735,inf,-17.317903906789102,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
247,-2.839565698358055,-0.17437581383799688,inf,-17.349903328200092,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
248,-2.9280161986367097,-0.17942175910696606,inf,-17.364028588075552,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
249,-2.911243408793172,-0.17773919767854562,inf,-17.382776505317075,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
250,-2.945160486561339,-0.17984241460296593,inf,-17.37821248916831,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
251,-2.9000483707312785,-0.17640022819967138,inf,-17.378554277242515,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
252,-2.0598911847230337,-0.026169493604969556,inf,-22.121823862634372,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
253,-2.069314138987241,-0.026030613495407647,inf,-22.11843950615107,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
254,-2.0567948981146356,-0.025770169975960214,inf,-22.113598711841544,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
255,-2.0707267297908007,-0.02619264390898037,inf,-22.10430040857803,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
256,-2.156388897281027,-0.02686753546050584,inf,-22.105927885756493,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
257,-2.1363598895137508,-0.027397248649097036,inf,-22.107362044333286,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
258,-2.126521388168966,-0.026482571416863995,inf,-22.103483748412003,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
259,-2.076820626212059,-0.024969315662841645,inf,-22.115354825035713,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
260,-2.074765583437918,-0.024092667306685245,inf,-22.150568869562342,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
261,-2.0855246006860484,-0.02373819051564984,inf,-22.220213403412664,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
262,-2.079996203352034,-0.02282599263577045,inf,-22.27938456096904,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
263,-2.149361060231951,-0.02183239066326982,inf,-22.355568622006814,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
264,-2.1562143690175413,-0.019935289137762813,inf,-22.443588876991644,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
265,-2.143312097876258,-0.018649683187093584,inf,-22.51590710636848,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
266,-2.203728728734503,-0.01855776045394163,inf,-22.553090989130933,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
267,-2.2144179082130173,-0.01791218178950511,inf,-22.582570582891115,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
268,-2.177111747147766,-0.01793970261098936,inf,-22.536221021937614,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
269,-2.2446210819250325,-0.01921607616104056,inf,-22.51054331504929,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
270,-2.2218221290058544,-0.019020249475700173,inf,-22.476333923073433,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
271,-2.2535866726251004,-0.019319992969747117,inf,-22.474423128812973,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
272,-2.214588042068739,-0.018542972720153546,inf,-22.483717063686623,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
273,-2.2519361862525438,-0.022749061771834524,inf,-19.558015572054558,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
274,-2.2619383240860613,-0.022768405272688662,inf,-19.582996106513807,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
275,-2.2518671238176995,-0.022583113533617867,inf,-19.56978619502115,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
276,-2.2694095228191418,-0.022936365120093095,inf,-19.604083066772915,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
277,-2.3606643987755693,-0.024288064223999175,inf,-19.63031081272679,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
278,-2.338667202072502,-0.024131207020470835,inf,-19.65894585512087,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
279,-2.3314852650270264,-0.023578427570383767,inf,-19.596512963127374,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
280,-2.2771377072349788,-0.022143526872703875,inf,-19.533658851772643,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
281,-2.2704076409000105,-0.021336780721911183,inf,-19.46669112815844,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
282,-2.2699349606899837,-0.02049748299638352,inf,-19.41240901783651,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
283,-2.2544404606801756,-0.018978494929644874,inf,-19.38418859975752,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
284,-2.324295217013628,-0.01798687222251624,inf,-19.335311026519484,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
285,-2.325570334758154,-0.01543861975030891,inf,-19.290324843838928,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
286,-2.305495766853731,-0.01260442874940744,inf,-19.25527828714386,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
287,-2.3607700051472165,-0.011079681185173112,inf,-19.248540394249982,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
288,-2.3672713585038174,-0.01005292792696004,inf,-19.238313379006534,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
289,-2.3354488837074014,-0.01127890918003638,inf,-19.25643645936076,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
290,-2.410024638932379,-0.013316961173556916,inf,-19.268612053591127,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
291,-2.3902892510857914,-0.013766089588896984,inf,-19.281772407172213,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
292,-2.4222236333195184,-0.014266668188693475,inf,-19.28789834423773,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
293,-2.381909339493897,-0.013461634828025723,inf,-19.27885492975267,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
294,-2.9931753234866596,-0.16448076357770197,inf,-17.856821835289928,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
295,-3.0058084978269943,-0.1643928549299378,inf,-17.875137117767668,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
