,,,SSR,SRR,cost,shift,scale
fawf0,4096,-0.19999999999999996,16.097148585346673,17.137695705142086,2.392122057400282,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5605256244289047, 0.5605256244289046], [0.4072457041843598, 0.4072457041843597]]"
fawf0,4096,0.0,34.24006432574325,17.137695705142086,2.392122057400282,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4899173599792258, 0.4899173599792257], [0.4899173599792258, 0.4899173599792257]]"
fawf0,4096,0.20000000000000018,16.097148585346666,17.137695705142086,2.392122057400282,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4072457041843598, 0.4072457041843597], [0.5605256244289047, 0.5605256244289046]]"
fawf0,4096,0.40000000000000013,10.161522773207992,17.137695705142086,2.3921220574002815,"[[0.0, 0.0], [0.0, 0.0]]","[[0.3145463075814715, 0.3145463075814714], [0.6173318877272507, 0.6173318877272506]]"
fawf0,4096,0.6000000000000001,6.695343682494332,17.137695705142086,2.392122057400282,"[[0.0, 0.0], [0.0, 0.0]]","[[0.21410173696658327, 0.21410173696658322], [0.6589373911426796, 0.6589373911426795]]"
fawf0,4096,0.8,4.263215511250859,17.137695705142086,2.392122057400282,"[[0.0, 0.0], [0.0, 0.0]]","[[0.10838527102465081, 0.10838527102465079], [0.6843176691003541, 0.6843176691003539]]"
fawf0,4096,1.0,2.4078351609170894,17.137695705142086,2.392122057400282,"[[0.0, 0.0], [0.0, 0.0]]","[[4.2424690492891486e-17, 4.2424690492891474e-17], [0.6928477749246429, 0.6928477749246427]]"
fawf0,8000,-1.0,2.3226068750587254,80.0,3.520222171451063e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865475, 0.7071067811865474], [0.0, 0.0]]"
fawf0,8000,-0.8,4.179752804999577,80.0,4.563718084335756e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.69840112333371, 0.6984011233337099], [0.11061587104123714, 0.11061587104123712]]"
fawf0,8000,-0.6,6.615695018431706,80.0,2.4993768830902046e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6724985119639574, 0.6724985119639573], [0.21850801222441055, 0.2185080122244105]]"
fawf0,8000,-0.3999999999999999,10.092751259580604,80.0,3.502126530695057e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6300367553350504, 0.6300367553350503], [0.3210197609601031, 0.32101976096010304]]"
fawf0,8000,-0.19999999999999996,16.086534118591597,80.0,3.2402168553726506e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5720614028176845, 0.5720614028176844], [0.4156269377774533, 0.4156269377774532]]"
fawf0,8000,0.0,80.0,80.0,2.571349622358957e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5000000000000002, 0.5], [0.5, 0.4999999999999999]]"
fawf0,8000,0.20000000000000018,16.086534118591587,80.0,3.2402168553726506e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4156269377774533, 0.4156269377774532], [0.5720614028176845, 0.5720614028176844]]"
fawf0,8000,0.40000000000000013,10.092751259580595,80.0,2.809395623108802e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.321019760960103, 0.3210197609601029], [0.6300367553350504, 0.6300367553350503]]"
fawf0,8000,0.6000000000000001,6.615695018431703,80.0,2.742463704822844e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.21850801222441057, 0.21850801222441052], [0.6724985119639574, 0.6724985119639573]]"
fawf0,8000,0.8,4.179752804999577,80.0,4.538127132584433e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.11061587104123718, 0.11061587104123716], [0.69840112333371, 0.6984011233337099]]"
fawf0,8000,1.0,2.322606875058725,80.0,3.520222171451063e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[4.3297802811774664e-17, 4.329780281177465e-17], [0.7071067811865475, 0.7071067811865474]]"
fcal1,4096,-1.0,2.3991908992788047,18.095240381209955,2.3271153263534954,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6942673640587733, 0.6942673640587733], [0.0, 0.0]]"
fcal1,4096,-0.8,4.254628394896473,18.09524038120996,2.3271153263534954,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6857197807365703, 0.6857197807365703], [0.10860734369142541, 0.1086073436914254]]"
fcal1,4096,-0.6,6.686880891947759,18.09524038120996,2.3271153263534954,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6602875006391562, 0.6602875006391561], [0.21454041413405955, 0.21454041413405953]]"
fcal1,4096,-0.3999999999999999,10.153421129670477,18.095240381209955,2.3271153263534954,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6185967509074277, 0.6185967509074277], [0.3151907875619004, 0.31519078756190033]]"
fcal1,4096,-0.19999999999999996,16.091141478622145,18.09524038120996,2.3271153263534954,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5616740961634463, 0.5616740961634462], [0.4080801177417164, 0.40808011774171626]]"
fcal1,4096,0.0,36.23141253218127,18.09524038120996,2.3271153263534954,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4909211610824684, 0.4909211610824683], [0.4909211610824682, 0.4909211610824682]]"
fcal1,4096,0.20000000000000018,16.091141478622134,18.09524038120996,2.3271153263534954,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4080801177417164, 0.40808011774171626], [0.5616740961634463, 0.5616740961634462]]"
fcal1,4096,0.40000000000000013,10.153421129670463,18.095240381209955,2.3271153263534954,"[[0.0, 0.0], [0.0, 0.0]]","[[0.3151907875619002, 0.3151907875619002], [0.6185967509074278, 0.6185967509074277]]"
fcal1,4096,0.6000000000000001,6.686880891947758,18.09524038120996,2.3271153263534954,"[[0.0, 0.0], [0.0, 0.0]]","[[0.2145404141340596, 0.2145404141340596], [0.6602875006391562, 0.6602875006391561]]"
fcal1,4096,0.8,4.254628394896472,18.09524038120996,2.3271153263534954,"[[0.0, 0.0], [0.0, 0.0]]","[[0.10860734369142548, 0.10860734369142547], [0.6857197807365703, 0.6857197807365703]]"
fcal1,4096,1.0,2.399190899278804,18.095240381209955,2.3271153263534954,"[[0.0, 0.0], [0.0, 0.0]]","[[4.251161525735235e-17, 4.251161525735234e-17], [0.6942673640587733, 0.6942673640587733]]"
fcal1,8000,-1.0,2.3226068750587254,80.0,2.007826712481091e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865475, 0.7071067811865475], [0.0, 0.0]]"
fcal1,8000,-0.8,4.179752804999577,80.0,3.107226067654224e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6984011233337102, 0.6984011233337101], [0.11061587104123713, 0.11061587104123712]]"
fcal1,8000,-0.6,6.6156950184317065,80.0,2.4946485104178067e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6724985119639573, 0.6724985119639573], [0.21850801222441057, 0.21850801222441057]]"
fcal1,8000,-0.3999999999999999,10.092751259580602,80.0,4.196574721430606e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6300367553350505, 0.6300367553350503], [0.3210197609601031, 0.32101976096010304]]"
fcal1,8000,-0.19999999999999996,16.0865341185916,80.0,4.265923303886717e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5720614028176845, 0.5720614028176845], [0.4156269377774534, 0.41562693777745335]]"
fcal1,8000,0.0,80.0,80.0,2.487689473114953e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5000000000000002, 0.5], [0.49999999999999994, 0.4999999999999999]]"
fcal1,8000,0.20000000000000018,16.086534118591594,80.0,4.265923303886717e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4156269377774534, 0.41562693777745335], [0.5720614028176845, 0.5720614028176845]]"
fcal1,8000,0.40000000000000013,10.092751259580591,80.0,2.713389324055017e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.321019760960103, 0.3210197609601029], [0.6300367553350505, 0.6300367553350503]]"
fcal1,8000,0.6000000000000001,6.615695018431705,80.0,2.208807122821718e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.21850801222441063, 0.21850801222441057], [0.6724985119639573, 0.6724985119639573]]"
fcal1,8000,0.8,4.179752804999575,80.0,3.1719572416576284e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.11061587104123718, 0.11061587104123716], [0.6984011233337102, 0.6984011233337101]]"
fcal1,8000,1.0,2.322606875058725,80.0,2.007826712481091e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[4.329780281177467e-17, 4.3297802811774664e-17], [0.7071067811865475, 0.7071067811865475]]"
fcau0,4096,-1.0,2.4438290327392247,15.301248265218208,3.3194148956477028,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6866303814842052, 0.686630381484205], [0.0, 0.0]]"
fcau0,4096,-0.8,4.297564943032582,15.301248265218208,3.319414895647702,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6781768220903411, 0.6781768220903409], [0.10741265640785125, 0.10741265640785122]]"
fcau0,4096,-0.6,6.726143938126406,15.301248265218206,3.3194148956477028,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6530242985967806, 0.6530242985967804], [0.2121804567327727, 0.2121804567327726]]"
fcau0,4096,-0.3999999999999999,10.182225042810702,15.301248265218208,3.319414895647702,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6117921496083746, 0.6117921496083745], [0.31172367002637, 0.3117236700263699]]"
fcau0,4096,-0.19999999999999996,16.06445106749015,15.301248265218208,3.319414895647702,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5554956474748753, 0.5554956474748751], [0.40359121201237064, 0.40359121201237047]]"
fcau0,4096,0.0,30.764628074294308,15.301248265218208,3.3194148956477028,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4855209989161875, 0.48552099891618744], [0.4855209989161875, 0.48552099891618744]]"
fcau0,4096,0.20000000000000018,16.064451067490143,15.301248265218208,3.319414895647703,"[[0.0, 0.0], [0.0, 0.0]]","[[0.40359121201237064, 0.40359121201237047], [0.5554956474748753, 0.5554956474748751]]"
fcau0,4096,0.40000000000000013,10.182225042810686,15.301248265218208,3.319414895647702,"[[0.0, 0.0], [0.0, 0.0]]","[[0.3117236700263698, 0.3117236700263697], [0.6117921496083748, 0.6117921496083746]]"
fcau0,4096,0.6000000000000001,6.726143938126406,15.301248265218208,3.3194148956477028,"[[0.0, 0.0], [0.0, 0.0]]","[[0.2121804567327727, 0.2121804567327726], [0.6530242985967806, 0.6530242985967804]]"
fcau0,4096,0.8,4.297564943032581,15.30124826521821,3.319414895647702,"[[0.0, 0.0], [0.0, 0.0]]","[[0.10741265640785133, 0.10741265640785132], [0.6781768220903411, 0.6781768220903409]]"
fcau0,4096,1.0,2.443829032739223,15.301248265218208,3.3194148956477028,"[[0.0, 0.0], [0.0, 0.0]]","[[4.204398494409789e-17, 4.204398494409788e-17], [0.6866303814842052, 0.686630381484205]]"
fcau0,8000,-1.0,2.3226068750587263,80.0,6.950268807325758e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865474, 0.707106781186547], [0.0, 0.0]]"
fcau0,8000,-0.8,4.179752804999577,80.0,2.5147577436137247e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6984011233337102, 0.69840112333371], [0.1106158710412371, 0.11061587104123707]]"
fcau0,8000,-0.6,6.6156950184317065,80.0,4.780080996978283e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6724985119639573, 0.672498511963957], [0.21850801222441044, 0.2185080122244104]]"
fcau0,8000,-0.3999999999999999,10.092751259580604,80.0,4.842254253309916e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6300367553350502, 0.6300367553350501], [0.321019760960103, 0.3210197609601029]]"
fcau0,8000,-0.19999999999999996,16.086534118591608,80.0,6.121539211944591e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5720614028176843, 0.572061402817684], [0.41562693777745324, 0.41562693777745313]]"
fcau0,8000,0.0,80.0,80.0,8.463363275533324e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.49999999999999994, 0.4999999999999998], [0.4999999999999998, 0.4999999999999997]]"
fcau0,8000,0.20000000000000018,16.086534118591597,80.0,6.121539211944591e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.41562693777745324, 0.41562693777745313], [0.5720614028176843, 0.572061402817684]]"
fcau0,8000,0.40000000000000013,10.092751259580591,80.0,7.734759953537625e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.3210197609601028, 0.3210197609601027], [0.6300367553350502, 0.6300367553350501]]"
fcau0,8000,0.6000000000000001,6.615695018431705,80.0,4.8375967333437e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.2185080122244105, 0.21850801222441044], [0.6724985119639573, 0.672498511963957]]"
fcau0,8000,0.8,4.179752804999575,80.0,2.908519736021348e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.11061587104123713, 0.1106158710412371], [0.6984011233337102, 0.69840112333371]]"
fcau0,8000,1.0,2.322606875058726,80.0,6.950268807325758e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[4.329780281177465e-17, 4.3297802811774633e-17], [0.7071067811865474, 0.707106781186547]]"
